CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,"[0.8042749158965776, 0.19572508410342232, 0.0]"
756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0,"[0.8857301459197284, 0.11426985408027159, 0.0]"
672,France,Female,34,1,142151.75,2,1,1,168753.34,0,"[0.8338567717412539, 0.166143228258746, 0.0]"
602,France,Female,39,6,154121.32,2,1,0,176614.86,1,"[0.7352647423020071, 0.2647352576979929, 0.0]"
704,Spain,Male,37,4,0.0,2,0,0,25684.93,0,"[0.8753815672161306, 0.12461843278386939, 0.0]"
687,France,Male,39,7,0.0,2,1,0,26848.25,0,"[0.8564007141312008, 0.14359928586879922, 0.0]"
614,Spain,Female,37,9,0.0,2,1,1,62023.1,0,"[0.8266193174310803, 0.1733806825689197, 0.0]"
850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,"[0.8888407947346446, 0.11115920526535535, 0.0]"
626,France,Male,34,7,113014.7,2,1,1,56646.28,0,"[0.7926703292390953, 0.2073296707609047, 0.0]"
648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0,"[0.836765645257791, 0.1632343547422091, 0.0]"
812,France,Male,29,6,0.0,2,0,0,168023.6,0,"[0.9548504138076511, 0.0451495861923489, 0.0]"
399,Germany,Male,46,2,127655.22,1,1,0,139994.68,1,"[0.43273456292914525, 0.5672654370708547, 0.0]"
703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0,"[0.5168854805783147, 0.4831145194216853, 0.0]"
632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,"[0.6714185389659422, 0.3285814610340579, 0.0]"
609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,"[0.8137541237722652, 0.18624587622773475, 0.0]"
525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0,"[0.6904786088010836, 0.3095213911989164, 0.0]"
850,France,Male,20,7,0.0,2,1,0,31288.77,0,"[0.9690314500994887, 0.030968549900511302, 0.0]"
529,France,Male,39,6,102025.08,2,1,0,12351.01,0,"[0.6473508822427915, 0.35264911775720853, 0.0]"
676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0,"[0.8907234950659622, 0.10927650493403782, 0.0]"
664,France,Male,40,9,0.0,2,1,0,194767.3,0,"[0.86673736395051, 0.13326263604948999, 0.0]"
625,France,Female,40,7,141267.67,1,0,1,177397.49,0,"[0.7581688726136553, 0.24183112738634477, 0.0]"
670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0,"[0.7648154151505145, 0.23518458484948543, 0.0]"
684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0,"[0.7798481003913695, 0.22015189960863046, 0.0]"
669,France,Male,45,7,149364.58,1,0,1,173454.07,0,"[0.7522724739943614, 0.24772752600563866, 0.0]"
686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0,"[0.8374816829038662, 0.16251831709613387, 0.0]"
721,France,Female,40,7,0.0,2,1,1,122580.48,0,"[0.8858606837311293, 0.11413931626887076, 0.0]"
819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0,"[0.9198350033613979, 0.08016499663860209, 0.0]"
715,France,Female,41,8,56214.85,2,0,0,92982.61,1,"[0.8497789495960322, 0.15022105040396785, 0.0]"
522,France,Female,34,3,0.0,2,1,1,3894.34,0,"[0.7569950776203945, 0.24300492237960544, 0.0]"
543,France,Male,36,4,0.0,2,1,1,141210.5,0,"[0.7949621405504714, 0.20503785944952863, 0.0]"
691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,"[0.8246095172356065, 0.1753904827643935, 0.0]"
737,France,Male,28,8,0.0,2,1,0,106390.01,0,"[0.9331437229627837, 0.06685627703721636, 0.0]"
550,Germany,Male,38,2,103391.38,1,0,1,90878.13,0,"[0.7014545653516877, 0.29854543464831224, 0.0]"
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1,"[0.8199469798922769, 0.180053020107723, 0.0]"
707,France,Male,40,1,0.0,2,1,0,14090.4,1,"[0.8593619455145052, 0.14063805448549488, 0.0]"
802,France,Female,39,7,120145.96,2,0,1,59497.01,1,"[0.878637863819746, 0.12136213618025406, 0.0]"
723,France,Male,34,5,0.0,2,0,1,12092.03,0,"[0.8967034265371283, 0.10329657346287174, 0.0]"
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,"[0.7270464950588786, 0.2729535049411214, 0.0]"
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,"[0.7413213992810284, 0.2586786007189717, 0.0]"
641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0,"[0.7465360462165403, 0.25346395378345965, 0.0]"
637,France,Male,60,3,0.0,2,1,1,70174.03,0,"[0.6608770691591728, 0.3391229308408273, 0.0]"
812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0,"[0.9008676209949593, 0.09913237900504072, 0.0]"
685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0,"[0.6780897067321465, 0.3219102932678535, 0.0]"
456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0,"[0.6471627529332991, 0.3528372470667009, 0.0]"
678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,"[0.8537673044066456, 0.14623269559335442, 0.0]"
600,France,Male,35,4,143744.77,2,1,0,104076.51,0,"[0.7534930135918202, 0.24650698640817978, 0.0]"
661,Spain,Female,42,3,0.0,2,1,0,35989.41,0,"[0.8213027377042919, 0.17869726229570818, 0.0]"
602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1,"[0.8544026892842457, 0.14559731071575435, 0.0]"
791,France,Male,36,6,111168.97,1,1,1,189969.91,0,"[0.9067979710556014, 0.09320202894439855, 0.0]"
750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1,"[0.8764015159230439, 0.12359848407695602, 0.0]"
716,France,Female,22,8,0.0,2,1,1,92606.98,0,"[0.9412598530655991, 0.058740146934400925, 0.0]"
559,France,Female,43,1,0.0,2,1,1,196645.87,0,"[0.7682862492638461, 0.23171375073615386, 0.0]"
695,France,Female,42,0,0.0,2,0,1,140724.64,0,"[0.8630654546256398, 0.13693454537436023, 0.0]"
508,France,Female,64,2,0.0,1,1,1,6076.62,0,"[0.43745760671222356, 0.5625423932877764, 0.0]"
531,Spain,Male,31,2,118899.45,2,0,0,41409.36,0,"[0.7192141860082989, 0.2807858139917011, 0.0]"
635,France,Male,34,3,134692.4,2,1,1,83773.02,0,"[0.7922909758528567, 0.20770902414714332, 0.0]"
751,France,Male,29,10,147737.63,1,0,1,94951.27,0,"[0.8932389690753253, 0.10676103092467469, 0.0]"
679,France,Male,60,6,0.0,2,1,1,77331.77,0,"[0.7098571121929877, 0.2901428878070122, 0.0]"
507,France,Female,33,1,113452.66,1,0,0,142911.99,0,"[0.7096573715366735, 0.2903426284633265, 0.0]"
605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,"[0.5983494352446499, 0.4016505647553501, 0.0]"
748,France,Male,38,4,115221.36,1,0,1,70956.75,0,"[0.8559006872094326, 0.14409931279056748, 0.0]"
689,France,Female,46,7,52016.08,2,1,1,72993.65,0,"[0.7971438748891937, 0.20285612511080636, 0.0]"
648,France,Female,43,7,139972.18,1,1,0,143668.58,0,"[0.7466958807514796, 0.25330411924852037, 0.0]"
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0,"[0.5477961838447056, 0.4522038161552944, 0.0]"
825,France,Male,32,9,0.0,2,0,0,9751.03,0,"[0.9407138927501548, 0.0592861072498452, 0.0]"
779,France,Male,49,9,106160.37,1,0,0,116893.87,0,"[0.8266344946877595, 0.17336550531224043, 0.0]"
550,France,Male,44,9,0.0,2,1,0,26257.01,0,"[0.7075429053281865, 0.2924570946718134, 0.0]"
563,France,Male,33,8,0.0,2,0,1,68815.05,0,"[0.8163652486053032, 0.18363475139469682, 0.0]"
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,"[0.3421360159442478, 0.6578639840557522, 0.0]"
656,France,Male,41,2,0.0,2,1,0,158973.77,0,"[0.8482668581791658, 0.1517331418208342, 0.0]"
630,France,Male,50,8,0.0,2,0,1,79377.45,0,"[0.7494791766708855, 0.2505208233291145, 0.0]"
664,Germany,Male,39,7,60263.23,1,1,0,170835.32,0,"[0.8402656762817216, 0.1597343237182784, 0.0]"
705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1,"[0.8753988121145213, 0.12460118788547872, 0.0]"
633,France,Female,30,6,0.0,2,0,0,41642.29,0,"[0.8729706514850855, 0.1270293485149146, 0.0]"
672,France,Female,34,8,0.0,2,1,1,16245.25,0,"[0.8717762588939474, 0.1282237411060526, 0.0]"
811,France,Female,47,3,123365.34,2,0,0,171995.34,0,"[0.8597153671197701, 0.14028463288022985, 0.0]"
677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,"[0.8551722910838119, 0.14482770891618815, 0.0]"
632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,"[0.8741357067183233, 0.12586429328167667, 0.0]"
590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1,"[0.61002387848234, 0.38997612151766, 0.0]"
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,"[0.7154820700257465, 0.28451792997425346, 0.0]"
845,Spain,Female,52,0,0.0,1,1,0,31726.76,1,"[0.8801782746621732, 0.11982172533782677, 0.0]"
595,France,Male,31,4,0.0,2,1,0,189995.86,0,"[0.8703401537685795, 0.12965984623142046, 0.0]"
789,France,Male,27,6,0.0,2,1,0,103603.65,0,"[0.9493999665643041, 0.0506000334356959, 0.0]"
665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,"[0.7471669436995886, 0.2528330563004114, 0.0]"
631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0,"[0.808680278416198, 0.19131972158380198, 0.0]"
678,France,Female,38,2,0.0,2,0,0,115068.99,0,"[0.8696490801552139, 0.13035091984478606, 0.0]"
673,France,Male,72,1,0.0,2,0,1,111981.19,0,"[0.5928228262760884, 0.4071771737239116, 0.0]"
651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,"[0.7938230596246864, 0.20617694037531364, 0.0]"
589,France,Female,37,6,138497.84,1,0,1,18988.58,0,"[0.7055986397124308, 0.2944013602875692, 0.0]"
756,France,Male,40,1,94773.11,1,1,0,114279.63,0,"[0.865418585308015, 0.1345814146919851, 0.0]"
798,France,Male,32,7,0.0,2,0,1,37731.95,0,"[0.9349942017933456, 0.06500579820665445, 0.0]"
647,France,Female,35,6,112668.7,1,0,1,122584.29,0,"[0.8165968040305693, 0.18340319596943067, 0.0]"
748,France,Female,39,3,157371.54,1,0,1,97734.3,0,"[0.8350364657270932, 0.1649635342729068, 0.0]"
727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,"[0.9371336664201435, 0.06286633357985653, 0.0]"
517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,"[0.7119623028505768, 0.28803769714942323, 0.0]"
746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,"[0.8345715413959917, 0.16542845860400832, 0.0]"
738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0,"[0.8735980359027555, 0.1264019640972444, 0.0]"
724,France,Male,28,9,0.0,2,1,1,100240.2,0,"[0.9286218172967445, 0.07137818270325548, 0.0]"
798,France,Female,37,4,111723.08,1,1,1,83478.12,0,"[0.8913717801151089, 0.10862821988489113, 0.0]"
829,France,Male,38,9,0.0,2,1,0,30529.88,0,"[0.9276259674893375, 0.0723740325106625, 0.0]"
702,Spain,Male,43,6,116121.67,1,1,0,61602.42,0,"[0.7887936390988396, 0.2112063609011604, 0.0]"
652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1,"[0.7418834550742675, 0.25811654492573255, 0.0]"
584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,"[0.8312194611183052, 0.1687805388816948, 0.0]"
568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1,"[0.5982410889613285, 0.4017589110386714, 0.0]"
757,France,Male,28,7,120911.75,2,1,1,131249.46,0,"[0.9121322470109372, 0.08786775298906274, 0.0]"
705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1,"[0.7608372792310811, 0.2391627207689189, 0.0]"
664,France,Female,38,4,74306.19,2,1,0,154395.56,0,"[0.8353583917844601, 0.16464160821553983, 0.0]"
432,France,Male,42,9,152603.45,1,1,0,110265.24,1,"[0.4891086124782098, 0.5108913875217902, 0.0]"
655,France,Male,38,4,0.0,2,0,0,110527.71,0,"[0.8560134202418922, 0.14398657975810783, 0.0]"
473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0,"[0.635973819492909, 0.36402618050709107, 0.0]"
809,France,Female,24,4,0.0,2,1,0,193518.76,0,"[0.9639672525429056, 0.036032747457094394, 0.0]"
545,France,Female,26,1,0.0,2,1,1,199638.56,0,"[0.8675768343249505, 0.13242316567504953, 0.0]"
641,France,Male,31,9,112494.99,1,1,1,32231.6,0,"[0.8203696133491177, 0.1796303866508823, 0.0]"
655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1,"[0.6994497869362172, 0.3005502130637828, 0.0]"
773,Spain,Male,52,2,0.0,2,1,0,57337.79,0,"[0.8425332328569699, 0.15746676714303004, 0.0]"
645,France,Female,68,9,0.0,4,1,1,176353.87,1,"[0.6274063616254358, 0.37259363837456416, 0.0]"
629,France,Female,31,6,0.0,1,1,1,16447.6,1,"[0.8615731285040933, 0.13842687149590674, 0.0]"
793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,"[0.9037402611718363, 0.09625973882816376, 0.0]"
518,France,Male,42,7,151027.05,2,1,0,119377.36,0,"[0.5991395440537046, 0.4008604559462954, 0.0]"
589,France,Male,34,6,0.0,2,1,1,177896.92,0,"[0.8494956495159185, 0.15050435048408148, 0.0]"
673,France,Male,41,5,0.0,1,1,1,65657.29,0,"[0.8428822075399954, 0.15711779246000454, 0.0]"
636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0,"[0.8609884469600145, 0.1390115530399855, 0.0]"
742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0,"[0.8695160154432875, 0.1304839845567125, 0.0]"
570,France,Female,58,8,0.0,1,0,1,116503.92,1,"[0.6212309727641891, 0.3787690272358108, 0.0]"
453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1,"[0.5719756695180689, 0.42802433048193106, 0.0]"
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,"[0.8008294433359265, 0.19917055666407346, 0.0]"
608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,"[0.45521375228912486, 0.5447862477108751, 0.0]"
697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1,"[0.7939420819165727, 0.2060579180834273, 0.0]"
709,France,Male,42,9,118546.71,1,0,1,77142.85,0,"[0.805173780829161, 0.19482621917083898, 0.0]"
713,France,Male,38,9,72286.84,2,1,1,26136.89,0,"[0.846455257444117, 0.15354474255588305, 0.0]"
726,France,Male,34,9,0.0,2,0,0,14121.61,0,"[0.8990550987719386, 0.10094490122806139, 0.0]"
691,France,Male,34,8,133936.04,2,1,0,91359.79,0,"[0.8379262984010833, 0.16207370159891663, 0.0]"
609,Spain,Male,53,10,0.0,1,1,1,154642.91,0,"[0.7252488749595409, 0.2747511250404591, 0.0]"
529,France,Female,31,2,164003.05,2,1,1,60993.23,0,"[0.6895919166533045, 0.31040808334669545, 0.0]"
793,France,Male,39,3,137817.52,1,0,0,83997.79,0,"[0.8696263070460393, 0.1303736929539607, 0.0]"
680,France,Male,23,5,140007.19,1,0,1,31714.08,0,"[0.8762666650868168, 0.12373333491318313, 0.0]"
575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,"[0.7231293496667146, 0.27687065033328534, 0.0]"
572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1,"[0.5677466688072254, 0.43225333119277465, 0.0]"
680,France,Male,34,3,143292.95,1,1,0,66526.01,0,"[0.8185987518140091, 0.18140124818599093, 0.0]"
506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,"[0.8042930096525513, 0.1957069903474486, 0.0]"
648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,"[0.7841727374095694, 0.21582726259043064, 0.0]"
524,France,Male,30,1,0.0,2,1,0,126812.85,0,"[0.8167740289409902, 0.1832259710590098, 0.0]"
728,Spain,Female,37,4,0.0,1,0,0,4539.38,0,"[0.884611449169658, 0.1153885508303421, 0.0]"
614,France,Male,49,1,0.0,2,1,0,192440.54,0,"[0.7694201489082892, 0.23057985109171075, 0.0]"
690,France,Female,26,5,157624.84,1,1,1,49599.27,0,"[0.8625987610043311, 0.13740123899566897, 0.0]"
545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,"[0.7184279881767418, 0.2815720118232582, 0.0]"
602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1,"[0.6018097206652644, 0.3981902793347356, 0.0]"
659,France,Male,54,8,133436.52,1,1,0,56787.8,0,"[0.6354159032043925, 0.3645840967956076, 0.0]"
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,"[0.39154838912988765, 0.6084516108701123, 0.0]"
674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1,"[0.8314173285106923, 0.16858267148930772, 0.0]"
758,France,Female,33,7,0.0,1,1,0,188156.34,0,"[0.9330413928754494, 0.06695860712455062, 0.0]"
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,"[0.8590573014484002, 0.1409426985515998, 0.0]"
782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0,"[0.8781906190965665, 0.12180938090343346, 0.0]"
684,France,Male,27,2,134603.88,1,1,1,71725.73,0,"[0.8666911449075688, 0.1333088550924312, 0.0]"
677,Spain,Female,35,0,0.0,2,0,0,76637.38,0,"[0.8769929076044167, 0.12300709239558331, 0.0]"
735,Spain,Male,55,2,103176.62,1,0,1,163516.16,0,"[0.7577619979464255, 0.2422380020535745, 0.0]"
850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0,"[0.8910324065323271, 0.10896759346767293, 0.0]"
717,France,Male,35,4,0.0,1,1,1,167573.06,0,"[0.909539131544339, 0.09046086845566106, 0.0]"
534,France,Female,53,7,0.0,2,1,1,80619.17,0,"[0.6179814387361404, 0.3820185612638596, 0.0]"
567,France,Male,36,7,0.0,2,0,1,3896.08,0,"[0.7832296805945065, 0.21677031940549357, 0.0]"
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,"[0.8109948182941848, 0.1890051817058151, 0.0]"
619,France,Female,40,10,0.0,1,1,1,147093.84,1,"[0.8291693656663246, 0.17083063433367537, 0.0]"
641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,"[0.8074490204403337, 0.19255097955966624, 0.0]"
648,Spain,Female,31,5,0.0,2,1,1,5199.02,0,"[0.8704591646271037, 0.12954083537289632, 0.0]"
628,France,Male,37,0,0.0,2,1,1,171707.93,0,"[0.854667293008497, 0.14533270699150302, 0.0]"
659,France,Female,56,9,123785.24,1,1,0,99504.03,1,"[0.6373358333977681, 0.36266416660223183, 0.0]"
695,Spain,Male,44,8,0.0,2,1,1,70974.13,0,"[0.8419162291348706, 0.15808377086512937, 0.0]"
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,"[0.8542664676395798, 0.14573353236042022, 0.0]"
815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0,"[0.9249031939377677, 0.07509680606223235, 0.0]"
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,"[0.8551292188369687, 0.1448707811630313, 0.0]"
686,France,Female,34,1,0.0,2,1,0,87278.48,0,"[0.8881201571696096, 0.11187984283039049, 0.0]"
759,France,Female,45,8,0.0,2,1,1,99251.24,0,"[0.8795914996710954, 0.12040850032890464, 0.0]"
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,"[0.8108634003983017, 0.18913659960169832, 0.0]"
758,France,Female,39,6,127357.76,1,0,1,56577.0,0,"[0.8489665507374473, 0.1510334492625527, 0.0]"
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,"[0.8385345273208433, 0.16146547267915667, 0.0]"
601,France,Male,44,3,0.0,2,1,0,30607.11,0,"[0.756128829775842, 0.2438711702241581, 0.0]"
638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1,"[0.7558808271707524, 0.24411917282924753, 0.0]"
590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,"[0.793916816786966, 0.206083183213034, 0.0]"
599,France,Female,43,4,0.0,1,1,0,170347.1,0,"[0.7967614637037139, 0.20323853629628602, 0.0]"
497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0,"[0.40952837462074754, 0.5904716253792525, 0.0]"
611,France,Male,30,9,0.0,2,1,1,148887.69,0,"[0.8788637008659231, 0.12113629913407689, 0.0]"
692,France,Male,29,4,0.0,1,1,0,76755.99,1,"[0.9100712367815764, 0.08992876321842354, 0.0]"
716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0,"[0.8256294303441596, 0.17437056965584047, 0.0]"
556,France,Female,61,2,117419.35,1,1,1,94153.83,0,"[0.45727848625485246, 0.5427215137451475, 0.0]"
713,France,Male,46,5,0.0,1,1,1,55701.62,0,"[0.8383800902915021, 0.16161990970849793, 0.0]"
614,France,Female,43,6,0.0,2,1,1,109041.53,0,"[0.7956996674709083, 0.20430033252909177, 0.0]"
651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,"[0.8179647410486466, 0.18203525895135336, 0.0]"
692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,"[0.9169435506443628, 0.08305644935563719, 0.0]"
636,France,Male,34,8,0.0,2,1,0,38570.13,0,"[0.8543366736234275, 0.14566332637657253, 0.0]"
668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0,"[0.8452637170913065, 0.15473628290869346, 0.0]"
775,France,Male,45,8,0.0,1,1,0,130376.68,0,"[0.8922054936502569, 0.10779450634974311, 0.0]"
743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0,"[0.8673743352829328, 0.13262566471706713, 0.0]"
780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1,"[0.8183784376147658, 0.18162156238523414, 0.0]"
662,France,Female,37,5,0.0,2,1,0,151871.84,0,"[0.8723132354261501, 0.12768676457384984, 0.0]"
617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1,"[0.6009745760858244, 0.3990254239141756, 0.0]"
591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,"[0.7486800123965142, 0.25131998760348584, 0.0]"
734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,"[0.7700211266949392, 0.22997887330506087, 0.0]"
605,Spain,Female,36,9,0.0,2,0,1,35521.63,0,"[0.8208917144055132, 0.17910828559448677, 0.0]"
510,France,Female,30,0,0.0,2,1,1,130553.47,0,"[0.806448728279144, 0.19355127172085596, 0.0]"
641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,"[0.9167643154936987, 0.08323568450630121, 0.0]"
595,France,Female,39,7,120962.13,1,0,0,23305.01,0,"[0.7080439489962156, 0.29195605100378436, 0.0]"
653,Spain,Male,30,4,0.0,2,1,0,120736.04,0,"[0.8945687573243761, 0.10543124267562382, 0.0]"
757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0,"[0.8702430406357291, 0.12975695936427095, 0.0]"
638,France,Male,24,1,0.0,2,0,1,162597.15,0,"[0.9154344106394271, 0.08456558936057287, 0.0]"
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,"[0.7686683419290085, 0.23133165807099154, 0.0]"
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0,"[0.852017178879724, 0.14798282112027608, 0.0]"
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,"[0.8662127522893571, 0.13378724771064285, 0.0]"
510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0,"[0.4916644588208967, 0.5083355411791033, 0.0]"
451,France,Male,33,6,0.0,2,1,0,184954.11,0,"[0.748773022611557, 0.2512269773884431, 0.0]"
630,France,Male,26,7,129837.72,2,0,1,197001.15,0,"[0.8646073459711311, 0.13539265402886888, 0.0]"
529,Spain,Female,44,1,0.0,2,0,0,14161.3,0,"[0.6769934509414115, 0.32300654905858844, 0.0]"
756,France,Male,31,10,122647.32,1,0,0,61666.87,0,"[0.8910665038835981, 0.10893349611640185, 0.0]"
774,France,Female,52,2,56580.93,1,1,0,113266.28,1,"[0.8262220557598633, 0.17377794424013668, 0.0]"
712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,"[0.7890573739741518, 0.21094262602584818, 0.0]"
506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0,"[0.6316223799747853, 0.3683776200252147, 0.0]"
687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,"[0.8556228661764698, 0.1443771338235303, 0.0]"
712,France,Female,29,3,87375.78,2,0,0,166194.53,0,"[0.9027181732153348, 0.09728182678466525, 0.0]"
534,France,Male,35,2,81951.74,2,1,0,115668.53,0,"[0.7348062145533565, 0.2651937854466435, 0.0]"
546,France,Female,30,5,0.0,2,0,1,198543.09,0,"[0.8476472384778005, 0.15235276152219943, 0.0]"
613,France,Male,40,4,0.0,1,0,0,151325.24,0,"[0.8238203385899314, 0.1761796614100686, 0.0]"
686,France,Male,26,7,0.0,2,1,0,1540.89,0,"[0.9101502467146623, 0.08984975328533776, 0.0]"
493,France,Female,36,2,0.0,2,0,1,99770.3,0,"[0.7385461012390446, 0.26145389876095537, 0.0]"
663,France,Female,37,7,0.0,1,1,1,185210.63,0,"[0.8786723174166698, 0.12132768258333013, 0.0]"
622,Spain,Male,42,9,0.0,2,1,0,119127.06,0,"[0.8122718965146007, 0.18772810348539923, 0.0]"
639,France,Male,32,9,0.0,2,1,0,111340.36,0,"[0.8785495607017396, 0.12145043929826037, 0.0]"
545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,"[0.5659744153583322, 0.4340255846416678, 0.0]"
810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0,"[0.9135235245370511, 0.08647647546294888, 0.0]"
644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,"[0.8021169760434392, 0.19788302395656082, 0.0]"
695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,"[0.8247465224265459, 0.17525347757345414, 0.0]"
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0,"[0.7754771098611191, 0.22452289013888094, 0.0]"
