CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
602,Germany,Male,35,7,90602.42,2,1,1,51695.41,0,"[0.8072626098347695, 0.19273739016523045]"
646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0,"[0.7702289122097535, 0.22977108779024646]"
569,France,Male,35,10,124525.52,1,1,1,193793.78,0,"[0.8242131085599125, 0.17578689144008758]"
535,France,Female,48,9,0.0,1,1,0,149892.79,1,"[0.7411639664841286, 0.25883603351587137]"
688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0,"[0.8999255921519559, 0.10007440784804414]"
821,France,Female,40,1,0.0,2,1,0,194273.12,0,"[0.906257730893462, 0.09374226910653802]"
569,France,Male,37,9,178755.84,1,1,0,199929.17,0,"[0.7623671420259176, 0.23763285797408243]"
782,France,Male,36,1,148795.17,2,1,1,195681.43,0,"[0.8636660585949968, 0.13633394140500324]"
630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1,"[0.8137834930227602, 0.18621650697723977]"
714,France,Male,37,9,148466.93,2,0,1,151280.96,0,"[0.8723746307874143, 0.12762536921258574]"
620,France,Female,41,9,0.0,2,0,0,88852.47,0,"[0.8428158139203954, 0.1571841860796046]"
641,France,Female,40,9,0.0,1,0,0,151648.66,1,"[0.8661539746927794, 0.13384602530722053]"
487,France,Male,37,6,0.0,2,1,1,126477.41,0,"[0.7745682444651856, 0.22543175553481443]"
560,France,Male,57,0,0.0,2,0,1,116781.71,0,"[0.5742828097928521, 0.4257171902071479]"
697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0,"[0.8002728646517654, 0.19972713534823466]"
485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,"[0.691044782014794, 0.308955217985206]"
666,Spain,Male,43,5,0.0,2,1,0,29346.1,0,"[0.8217603740624085, 0.17823962593759146]"
654,France,Female,37,5,0.0,1,0,1,71492.28,0,"[0.8541805292222482, 0.14581947077775176]"
787,France,Female,42,10,145988.65,2,1,1,79510.37,0,"[0.8776070278971807, 0.12239297210281928]"
633,France,Male,31,1,0.0,1,1,0,48606.71,0,"[0.8433920454063377, 0.15660795459366225]"
646,Spain,Male,31,2,0.0,1,1,1,170821.43,1,"[0.8780487445919382, 0.12195125540806186]"
666,France,Male,43,7,137780.74,2,1,1,119100.05,1,"[0.7914875115280471, 0.20851248847195292]"
552,Spain,Male,55,3,0.0,1,1,1,40333.94,0,"[0.6011752854637183, 0.39882471453628165]"
710,France,Female,33,2,0.0,2,1,0,72945.32,0,"[0.8806660375512665, 0.11933396244873351]"
609,France,Male,39,3,121778.71,1,1,1,138399.67,0,"[0.7445096276338844, 0.2554903723661156]"
480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,"[0.6018661587849011, 0.39813384121509887]"
543,France,Male,64,4,0.0,2,1,1,148305.82,0,"[0.551130260296429, 0.44886973970357097]"
850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0,"[0.9182390214483995, 0.08176097855160044]"
705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0,"[0.8954261382139923, 0.10457386178600771]"
774,France,Male,76,4,112510.89,1,1,1,143133.18,0,"[0.5699800028772914, 0.4300199971227086]"
778,France,Female,33,9,151772.63,2,0,0,180249.94,1,"[0.9093166316853845, 0.09068336831461553]"
797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,"[0.9463825835210637, 0.05361741647893631]"
510,Spain,Female,38,4,0.0,1,1,0,118913.53,1,"[0.7352724337117573, 0.2647275662882427]"
813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1,"[0.9232769544432871, 0.07672304555671296]"
695,France,Male,37,2,0.0,2,1,1,99692.65,0,"[0.868495806566401, 0.13150419343359898]"
790,France,Male,26,5,0.0,1,1,0,20510.79,0,"[0.9432669400032805, 0.05673305999671948]"
718,France,Male,35,8,0.0,2,1,0,94820.85,0,"[0.9158847121579365, 0.08411528784206349]"
639,France,Female,42,4,0.0,2,0,0,167682.37,0,"[0.819164888157953, 0.18083511184204704]"
597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,"[0.8937293002017755, 0.10627069979822447]"
688,France,Male,26,0,0.0,2,1,0,105784.85,0,"[0.8982473406051632, 0.10175265939483681]"
742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1,"[0.7067052134901224, 0.29329478650987756]"
607,France,Female,27,2,0.0,2,1,0,63495.86,0,"[0.8571372629296115, 0.1428627370703885]"
527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,"[0.763334529773094, 0.23666547022690604]"
737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,"[0.8388722328933109, 0.16112776710668902]"
681,France,Male,23,7,157761.56,1,0,0,147759.84,0,"[0.8966543687860423, 0.1033456312139577]"
671,France,Female,48,8,115713.84,2,0,0,83210.84,0,"[0.7547244229858712, 0.24527557701412886]"
686,Spain,Female,47,6,0.0,1,1,0,32080.69,1,"[0.8068921191569993, 0.19310788084300065]"
685,France,Female,43,1,132667.17,1,1,1,41876.98,0,"[0.712455987317905, 0.28754401268209495]"
601,France,Male,38,4,60013.81,1,1,1,38020.05,0,"[0.7752579352733969, 0.22474206472660305]"
791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,"[0.8917793989943539, 0.10822060100564607]"
793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0,"[0.8867080641704336, 0.11329193582956641]"
722,France,Female,49,3,168197.66,1,1,0,140765.57,1,"[0.7055537097899567, 0.29444629021004326]"
720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0,"[0.8276771091621414, 0.1723228908378586]"
666,France,Female,32,10,112536.57,2,1,1,34350.54,0,"[0.8737122480096337, 0.12628775199036635]"
619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,"[0.7096008813917063, 0.29039911860829365]"
809,France,Male,36,9,68881.59,2,0,1,109135.11,0,"[0.9321831803018731, 0.06781681969812689]"
748,France,Male,40,0,0.0,1,0,0,60416.76,0,"[0.85137785466454, 0.14862214533546006]"
526,France,Female,37,5,53573.18,1,1,0,62830.97,0,"[0.7232521763514768, 0.2767478236485232]"
494,France,Male,30,3,85704.95,1,0,1,27886.06,0,"[0.7189899729615272, 0.28101002703847283]"
717,Spain,Male,33,1,99106.73,1,0,0,194467.23,0,"[0.853640184049499, 0.14635981595050093]"
709,France,Male,32,4,147307.91,1,0,1,40861.55,0,"[0.8412810247590821, 0.15871897524091788]"
634,Spain,Male,25,9,0.0,2,1,1,8227.91,0,"[0.9197230137074373, 0.08027698629256277]"
668,France,Female,35,6,102482.76,1,1,1,53994.64,0,"[0.832754295928966, 0.167245704071034]"
625,France,Female,51,4,124620.01,2,1,0,92243.94,1,"[0.630547394758254, 0.369452605241746]"
539,France,Male,39,3,0.0,2,1,0,36692.17,0,"[0.7396873367619305, 0.26031266323806945]"
625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0,"[0.4342873436753176, 0.5657126563246824]"
729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,"[0.893421989531211, 0.106578010468789]"
686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0,"[0.6568105816472438, 0.3431894183527561]"
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,"[0.8350278441800744, 0.16497215581992564]"
669,France,Male,39,3,119452.03,1,1,1,171575.54,0,"[0.7996484843142974, 0.20035151568570267]"
762,France,Male,26,6,130428.78,1,1,0,173365.89,0,"[0.921709583673918, 0.07829041632608208]"
583,France,Female,27,1,125406.58,1,1,1,110784.42,0,"[0.779173062714803, 0.22082693728519698]"
696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,"[0.7623150150217033, 0.23768498497829665]"
716,Spain,Male,42,8,0.0,2,1,0,180800.42,0,"[0.8960772072071241, 0.10392279279287583]"
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,"[0.7822020474526863, 0.21779795254731377]"
715,France,Male,21,6,76467.16,1,1,1,173511.72,0,"[0.9378098538214208, 0.06219014617857926]"
639,France,Male,38,3,0.0,1,1,0,42862.82,0,"[0.8202054423719622, 0.17979455762803775]"
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,"[0.8284896393304244, 0.1715103606695756]"
685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0,"[0.8909764377109446, 0.10902356228905545]"
706,France,Female,29,5,112564.62,1,1,0,42334.38,0,"[0.8676963332304988, 0.13230366676950123]"
600,France,Male,34,0,0.0,2,0,1,3756.23,0,"[0.7945605824675739, 0.20543941753242612]"
616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1,"[0.71946853841915, 0.28053146158084996]"
681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0,"[0.764134326564436, 0.23586567343556403]"
543,Germany,Male,48,1,100900.5,1,0,0,33310.72,1,"[0.5247891229132817, 0.4752108770867182]"
513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,"[0.32112830342825127, 0.6788716965717487]"
763,Spain,Female,37,6,0.0,2,1,1,149705.25,0,"[0.9183311182528011, 0.08166888174719888]"
594,France,Male,35,2,133853.27,1,1,1,65361.66,0,"[0.7288947163843735, 0.2711052836156265]"
554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1,"[0.5705562539322375, 0.4294437460677625]"
687,Spain,Male,35,3,0.0,2,1,1,176450.19,0,"[0.888122605945493, 0.11187739405450702]"
682,France,Female,52,5,112670.48,1,1,0,21085.17,1,"[0.6770854253977886, 0.3229145746022114]"
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,"[0.828157124000994, 0.17184287599900608]"
611,France,Female,43,8,64897.75,1,1,0,114996.33,0,"[0.7822886155387829, 0.21771138446121713]"
579,France,Female,29,10,73194.52,2,1,1,129209.09,0,"[0.8730954304672511, 0.12690456953274887]"
481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0,"[0.49520459398396344, 0.5047954060160366]"
595,Germany,Female,41,9,150463.11,2,0,1,81548.38,0,"[0.7350731412961169, 0.26492685870388316]"
609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,"[0.787956716325457, 0.21204328367454292]"
549,France,Male,29,3,0.0,2,1,0,146090.38,0,"[0.839681661836883, 0.16031833816311702]"
519,France,Male,39,2,112957.26,2,1,0,97593.16,0,"[0.6381788862142137, 0.36182111378578624]"
646,France,Male,18,10,0.0,2,0,1,52795.15,0,"[0.9488685970159302, 0.051131402984069776]"
756,France,Male,62,3,0.0,1,1,1,11199.04,1,"[0.7304537871454797, 0.26954621285452024]"
603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,"[0.8013856231467918, 0.19861437685320815]"
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,"[0.8955446386874943, 0.10445536131250566]"
701,Spain,Male,28,1,103421.32,1,0,1,76304.73,0,"[0.8586465993919571, 0.1413534006080429]"
831,Spain,Female,44,10,0.0,1,0,1,47729.33,0,"[0.9244933608664765, 0.0755066391335235]"
820,France,Male,36,4,0.0,2,1,0,31422.69,0,"[0.9228692809613506, 0.07713071903864943]"
584,France,Female,44,5,95671.75,2,1,1,106564.88,0,"[0.7079110595975513, 0.29208894040244876]"
665,France,Male,36,1,0.0,2,0,1,121505.61,0,"[0.8523963626471516, 0.14760363735284845]"
492,France,Male,35,8,121063.49,1,0,0,85421.48,0,"[0.7128663794835803, 0.28713362051641966]"
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,"[0.4316983508003761, 0.5683016491996239]"
654,France,Male,29,1,0.0,1,1,0,180345.44,0,"[0.8828675080581307, 0.11713249194186927]"
554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0,"[0.6323522159014867, 0.36764778409851334]"
551,France,Male,42,1,50194.59,1,1,1,23399.58,0,"[0.662922357520769, 0.33707764247923105]"
681,France,Male,38,3,0.0,2,1,1,112491.96,0,"[0.8649487115180603, 0.1350512884819397]"
651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0,"[0.7503384618058506, 0.24966153819414932]"
463,France,Male,35,2,101257.16,1,1,1,118113.64,0,"[0.6416589681330731, 0.35834103186692695]"
586,Spain,Female,42,2,0.0,1,1,0,102889.34,0,"[0.7398337221241125, 0.26016627787588753]"
618,France,Male,48,7,0.0,1,1,0,13921.82,1,"[0.767385129736758, 0.232614870263242]"
629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0,"[0.7731654565390331, 0.22683454346096693]"
501,France,Male,37,4,0.0,2,0,0,12470.3,0,"[0.7281086508738853, 0.2718913491261147]"
682,France,Male,48,1,138778.15,1,0,1,168840.23,0,"[0.6996474461708106, 0.3003525538291893]"
822,France,Male,38,6,128289.7,3,1,0,9149.96,1,"[0.8877536882839063, 0.11224631171609364]"
686,France,Female,41,7,152105.57,2,0,1,132374.41,0,"[0.804315094575458, 0.19568490542454203]"
559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0,"[0.6740227653508487, 0.3259772346491513]"
668,France,Male,38,10,86977.96,1,0,1,37094.75,0,"[0.8573481669141028, 0.14265183308589727]"
811,France,Male,46,9,180226.24,1,1,0,13464.64,1,"[0.8354673549668274, 0.16453264503317253]"
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,"[0.8003885898430254, 0.1996114101569746]"
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,"[0.8717507306875357, 0.12824926931246425]"
669,France,Male,26,4,0.0,2,1,1,197594.34,0,"[0.9234398966097102, 0.0765601033902898]"
622,Spain,Male,39,9,0.0,2,0,1,100862.36,0,"[0.8665636681184106, 0.13343633188158938]"
669,France,Male,50,4,149713.61,3,1,1,124872.42,1,"[0.6999446478440985, 0.30005535215590157]"
642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0,"[0.8462794179094989, 0.15372058209050113]"
593,France,Female,33,0,95927.04,1,1,0,199478.05,0,"[0.7583079797632879, 0.24169202023671207]"
619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1,"[0.7847404571011901, 0.21525954289880986]"
595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0,"[0.813199866314951, 0.186800133685049]"
565,France,Male,36,6,106192.1,1,1,0,149575.59,0,"[0.7698505424072066, 0.23014945759279343]"
642,France,Male,25,7,0.0,2,1,0,102083.78,0,"[0.9194937469029509, 0.08050625309704902]"
425,Spain,Female,39,5,0.0,2,1,0,140941.47,0,"[0.6700872339126178, 0.3299127660873822]"
556,France,Female,36,2,134208.22,1,0,1,177670.57,0,"[0.699421633353495, 0.30057836664650495]"
616,France,Male,59,5,153861.1,1,1,1,17699.48,0,"[0.522421539415858, 0.477578460584142]"
632,France,Male,42,4,126115.6,1,1,0,100998.5,0,"[0.729998596945975, 0.2700014030540249]"
577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0,"[0.624297397196621, 0.375702602803379]"
774,France,Female,32,4,0.0,2,0,0,114899.13,0,"[0.923320571753247, 0.07667942824675303]"
753,Germany,Female,46,3,111512.75,3,1,0,159576.75,1,"[0.7954058883684808, 0.20459411163151922]"
679,France,Male,48,8,0.0,2,1,0,23344.94,0,"[0.8263689971986115, 0.17363100280138857]"
701,France,Female,37,3,0.0,2,1,1,164268.28,0,"[0.8806123505279446, 0.11938764947205538]"
681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0,"[0.6231413989621852, 0.37685860103781477]"
531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1,"[0.7601709555915599, 0.2398290444084401]"
604,France,Female,53,2,121389.78,1,1,1,48201.64,1,"[0.5537663493449887, 0.44623365065501125]"
487,France,Male,53,4,199689.49,1,1,1,24207.86,1,"[0.3925364758784541, 0.6074635241215459]"
609,France,Male,37,1,39344.83,1,1,1,178291.89,1,"[0.7980921744738597, 0.20190782552614028]"
757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0,"[0.8241335278483758, 0.17586647215162418]"
601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0,"[0.8172653259493936, 0.18273467405060634]"
474,France,Male,26,6,0.0,2,0,0,152491.22,0,"[0.8365041797988224, 0.16349582020117764]"
707,France,Male,37,1,0.0,2,0,1,6035.51,0,"[0.8533326923948303, 0.14666730760516966]"
684,France,Male,46,0,0.0,2,1,1,36376.97,0,"[0.7771119075335978, 0.22288809246640215]"
501,France,Male,35,6,99760.84,1,1,1,13591.52,0,"[0.7059820991432904, 0.2940179008567097]"
629,France,Female,33,6,0.0,2,1,1,59129.72,0,"[0.8710649140795019, 0.12893508592049804]"
786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0,"[0.8917996703204476, 0.10820032967955237]"
692,France,Male,33,9,0.0,1,1,0,113505.93,1,"[0.9182439707890973, 0.08175602921090278]"
574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0,"[0.6479226998192547, 0.3520773001807453]"
565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0,"[0.7165978780421829, 0.2834021219578171]"
754,France,Male,38,2,0.0,2,1,0,180698.32,0,"[0.8961359445048559, 0.10386405549514406]"
581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1,"[0.6400282727097755, 0.3599717272902246]"
563,France,Female,39,5,0.0,2,1,1,17603.81,0,"[0.7762788477809024, 0.22372115221909758]"
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,"[0.6828734200276534, 0.31712657997234656]"
611,France,Male,53,3,83568.26,1,0,0,1235.49,0,"[0.594317971818531, 0.405682028181469]"
682,France,Male,55,9,0.0,1,1,0,153356.8,1,"[0.8110488417572295, 0.18895115824277056]"
850,France,Female,26,4,62610.96,2,0,1,179365.1,0,"[0.9521944891973182, 0.047805510802681805]"
651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,"[0.680956625542497, 0.31904337445750297]"
780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1,"[0.9061656083761905, 0.09383439162380947]"
674,France,Male,45,7,144889.18,1,1,1,102591.9,1,"[0.7710343823863263, 0.22896561761367376]"
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,"[0.7958835056563589, 0.20411649434364107]"
657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0,"[0.7006140623674777, 0.29938593763252225]"
620,Spain,Male,36,7,169312.72,1,1,0,45414.09,0,"[0.7592747181149762, 0.24072528188502385]"
740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1,"[0.84221817170894, 0.15778182829106005]"
666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0,"[0.8138913460482708, 0.1861086539517292]"
617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0,"[0.7903118565452681, 0.20968814345473186]"
508,France,Male,49,7,122451.46,2,1,1,75808.1,0,"[0.5915171225691214, 0.40848287743087863]"
531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0,"[0.6760140683280267, 0.3239859316719733]"
658,France,Female,35,5,126397.66,1,0,0,156361.58,1,"[0.8145124765639302, 0.18548752343606983]"
773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,"[0.8057834496905222, 0.19421655030947785]"
654,France,Female,24,8,145081.73,1,1,1,130075.07,0,"[0.8894279585430257, 0.1105720414569743]"
525,France,Male,26,7,153644.39,1,1,1,63197.88,0,"[0.7868082967356064, 0.2131917032643936]"
555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1,"[0.428649286476914, 0.571350713523086]"
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1,"[0.8856721165892828, 0.11432788341071723]"
663,France,Male,28,4,0.0,2,1,1,123969.64,0,"[0.9079649359660807, 0.0920350640339193]"
487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0,"[0.6956388079603126, 0.30436119203968737]"
780,France,Female,37,3,0.0,2,0,0,182156.81,1,"[0.9100803685557113, 0.08991963144428877]"
721,France,Female,35,6,118273.83,1,0,1,3086.89,0,"[0.84763178656472, 0.15236821343528]"
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,"[0.796610536074554, 0.20338946392544596]"
713,France,Male,43,5,86394.14,1,1,1,130001.13,0,"[0.8311148541309474, 0.1688851458690525]"
542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0,"[0.7507251383298009, 0.24927486167019905]"
629,France,Male,35,1,172170.36,1,1,1,159777.37,0,"[0.74273711227361, 0.25726288772639]"
678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0,"[0.9220356037406222, 0.07796439625937783]"
591,France,Male,33,9,131765.72,1,1,0,118782.06,0,"[0.8189936973885074, 0.18100630261149267]"
732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,"[0.6363069263130168, 0.3636930736869832]"
795,France,Male,32,2,117265.21,1,1,1,198317.23,0,"[0.9029987113445784, 0.09700128865542153]"
758,France,Female,30,3,141581.08,1,1,0,156249.06,0,"[0.8785986600797945, 0.12140133992020548]"
850,Germany,Female,40,7,104449.8,1,1,1,747.88,0,"[0.8941086009175493, 0.10589139908245072]"
513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0,"[0.6778154973232557, 0.3221845026767442]"
638,Spain,Male,48,2,0.0,2,1,1,7919.08,0,"[0.7359367907500278, 0.26406320924997223]"
540,Germany,Male,37,3,129965.18,1,0,0,19374.08,0,"[0.6387162712711889, 0.3612837287288111]"
706,Spain,Male,57,7,0.0,1,1,0,17941.16,1,"[0.7644412024161443, 0.23555879758385567]"
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,"[0.7358646805762519, 0.2641353194237481]"
821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0,"[0.86813246751874, 0.13186753248126007]"
718,France,Male,52,8,79475.3,3,1,1,32421.32,1,"[0.7955589712015365, 0.20444102879846354]"
635,France,Male,43,10,122198.21,2,0,1,179144.54,0,"[0.816556037804496, 0.1834439621955039]"
533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1,"[0.5520331965588643, 0.4479668034411357]"
646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,"[0.6657951866424026, 0.3342048133575975]"
836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1,"[0.7755691512021435, 0.22443084879785646]"
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,"[0.7669883663905487, 0.23301163360945135]"
463,Spain,Female,35,2,0.0,2,1,1,1950.93,0,"[0.6803578817020248, 0.3196421182979751]"
696,France,Male,22,9,149777.0,1,1,1,198032.93,0,"[0.926633558241182, 0.07336644175881807]"
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0,"[0.8621747713726171, 0.13782522862738286]"
742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1,"[0.8227451642465904, 0.17725483575340956]"
440,France,Male,42,2,0.0,2,1,0,49826.68,0,"[0.6051109249364055, 0.39488907506359444]"
607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0,"[0.8174712800075623, 0.18252871999243767]"
803,France,Female,26,4,0.0,2,1,1,181208.47,0,"[0.9532536067722923, 0.04674639322770766]"
622,Spain,Male,37,4,0.0,2,1,0,4459.5,0,"[0.8183999798053218, 0.18160002019467822]"
625,France,Female,39,3,130786.92,1,0,1,121316.07,0,"[0.7362761597185861, 0.2637238402814139]"
761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1,"[0.6832888106295449, 0.3167111893704551]"
712,France,Female,30,1,89571.59,1,1,1,177613.19,0,"[0.8709383010257702, 0.12906169897422978]"
775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,"[0.6301388299931632, 0.3698611700068368]"
656,France,Male,63,8,0.0,2,0,1,57014.43,0,"[0.706255836606992, 0.2937441633930081]"
586,Spain,Male,42,6,0.0,2,1,1,123410.23,0,"[0.8075005585972876, 0.19249944140271233]"
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1,"[0.6189913735152877, 0.38100862648471234]"
741,France,Male,32,5,0.0,1,1,1,64839.23,0,"[0.9190046463615797, 0.08099535363842023]"
699,France,Male,64,9,113109.52,1,1,0,27980.8,1,"[0.6436254737764511, 0.3563745262235489]"
560,Spain,Female,31,5,125341.69,1,1,0,79547.39,0,"[0.7544535869626054, 0.24554641303739458]"
731,France,Female,40,7,118991.79,1,1,1,156048.64,0,"[0.8568034085978457, 0.14319659140215438]"
584,France,Female,26,0,146286.22,1,1,0,105105.35,0,"[0.7542179794510753, 0.24578202054892467]"
837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0,"[0.8729840380944835, 0.1270159619055164]"
